url_id,total_meters,price,floor,floors_count,rooms_count
313019655,60.1,11950000,1,9,3
313024452,43.0,20900000,6,40,1
313032465,40.9,7700000,1,4,1
313034530,83.0,83000000,3,5,2
313037451,53.0,16600000,11,18,2
313037533,24.9,5999999,6,6,1
313044749,37.9,8400000,2,17,1
313048640,34.7,8150000,2,9,1
313066709,44.9,13500000,11,12,2
313068467,80.0,35000000,7,8,3
313077030,62.0,27000000,13,21,2
313077646,69.0,41488700,11,14,3
313080829,45.8,9400000,5,13,2
313084247,34.9,10500000,5,9,1
313091597,73.2,43000000,19,29,3
313092048,50.9,12400000,4,14,2
313095253,66.2,16800000,1,16,3
313104370,92.0,75000000,5,7,3
313110628,38.0,12000000,11,17,1
313118459,77.5,26600000,15,16,3
313138677,36.0,11350000,7,32,1
313139885,45.0,13500000,2,5,2
313142384,65.0,22500000,2,14,2
313143880,58.0,25700000,7,8,2
313148630,76.1,28500000,3,17,3
313149317,45.2,14800000,7,9,2
313149927,41.5,17000000,2,16,2
313151348,70.5,27400000,10,14,3
313164869,82.0,41200000,1,20,3
313167304,33.0,8300000,3,10,1
313169673,39.0,17300000,8,9,1
313174676,37.5,8600000,16,21,1
313178102,54.0,20700000,3,5,3
313181430,53.0,29400000,9,53,3
313185803,60.7,12600000,4,13,2
313186997,32.6,8600000,1,9,1
313187385,40.0,9000000,10,17,1
313189279,38.5,14500000,11,16,1
313193010,75.0,44900000,2,5,3
313193105,58.6,11840000,5,9,3
313194796,32.5,8400000,2,8,1
313197117,45.0,26990000,12,13,2
313197616,31.0,8800000,4,16,1
313198169,86.5,30875000,7,9,3
313199141,35.0,7000000,4,4,1
313206251,54.0,12290000,12,12,2
313207708,30.6,13000000,3,5,1
313224537,61.7,26500000,17,23,2
313238631,47.2,12800000,6,12,2
313254334,65.0,12900000,2,3,2
313256430,61.0,25990000,8,21,2
313256811,76.0,56900000,1,9,2
313257079,44.5,10999000,9,9,2
313257638,40.4,33800000,4,30,1
313273496,35.4,22500000,14,20,1
313289343,44.0,14190000,2,9,2
313290871,58.0,41999940,30,78,2
313296370,38.9,14900000,2,12,1
313301384,33.1,8950000,17,17,1
313305847,18.0,7300000,1,5,1
313307499,95.0,56000000,45,85,2
313322997,50.2,13200000,2,25,3
313329800,77.0,36000000,13,25,3
313340558,54.5,11500000,3,4,2
313341796,65.4,34500000,5,5,3
313347331,79.5,14990000,3,14,3
313347691,42.1,9100000,13,14,1
313348481,60.0,45000000,4,5,2
313348749,62.0,37200000,13,28,2
313352904,55.0,32600000,2,26,2
313353971,63.0,69900000,14,34,2
313370782,30.0,14500000,2,8,1
313373277,29.2,7200000,3,16,1
313373364,18.6,4270000,1,22,1
313373725,30.0,7100000,2,6,1
313378158,82.0,26999000,8,10,3
313379867,71.0,27999999,8,9,3
313381468,34.1,8300000,8,16,1
313387222,28.4,8590000,11,13,1
313389586,73.0,24950000,25,32,2
313390705,38.6,9800000,8,12,2
313392637,79.9,31687000,5,8,2
313392730,67.9,33000000,9,29,3
313394582,45.5,12900000,2,9,2
313407850,24.7,11800000,4,8,1
313408009,70.0,10399000,2,3,3
313411503,95.0,52500000,8,8,3
313419221,43.7,7700000,6,12,1
313421028,35.2,10700000,7,9,1
313422448,34.6,9100000,3,16,1
313423049,45.0,7000000,7,7,1
313434541,43.0,9550000,1,3,1
313436175,75.0,35950000,15,36,3
313441226,55.4,16500000,1,5,3
313446708,91.6,29200000,6,10,3
313456468,37.0,13900000,8,17,1
313460276,40.0,7680000,4,4,1
313464687,38.6,9300000,2,12,1
313467087,68.0,57500000,3,28,3
313475008,45.6,18700000,2,2,2
313475587,84.5,72500000,38,44,3
313475694,83.7,17450000,3,9,3
313477174,31.8,9950000,8,9,1
313479247,31.5,8500000,1,9,1
313479653,67.4,18000000,21,24,2
313479793,35.5,9350000,4,12,1
313479859,25.0,11400000,4,14,1
313480833,17.8,4000000,5,5,-1
313483842,65.8,30000000,16,28,2
313485709,44.8,16500000,2,12,2
313514559,53.0,16950000,9,9,2
313521655,87.8,20990000,2,15,3
313528263,44.6,13300000,2,9,2
313532269,79.9,26500000,1,17,3
313537206,73.0,25999900,8,19,2
313582240,42.6,17200000,21,24,1
313584974,77.4,19800000,10,17,3
313588401,53.5,13800000,14,15,2
313589159,20.5,7500000,1,6,1
313598440,35.0,8300000,1,9,1
313599541,53.4,14300000,5,14,2
313599656,47.4,12550000,8,16,2
313624558,34.0,19500000,16,33,1
313631915,84.0,21500000,16,17,3
313639454,38.4,8600000,16,17,1
313640113,40.1,35500000,6,41,1
313640173,75.0,60000000,28,41,3
313650046,34.6,7800000,2,9,1
313650113,59.2,20000000,18,19,2
313651231,69.1,70900000,6,10,2
313656228,60.0,20900000,7,8,2
313677137,86.1,47000000,8,14,3
313688416,64.0,35000000,2,25,3
313698406,52.0,17500000,4,12,2
313700981,45.0,7400000,1,6,1
313712731,62.6,15600000,12,12,3
313725824,52.4,21500000,12,14,2
313728976,40.0,10900000,7,24,1
313729106,38.8,13200000,7,14,2
313729344,36.0,8850000,9,17,1
313729951,68.7,20990000,7,25,2
313731013,51.0,14000000,16,17,2
313731701,38.4,10790000,12,14,2
313731749,36.2,8500000,1,8,1
313731766,39.2,7500000,2,3,1
313737969,31.6,6700000,2,12,1
313745975,66.0,46000000,40,42,3
313749763,40.7,9999000,14,16,2
313752323,72.2,20000000,9,22,3
313753990,70.6,37000000,9,14,2
313758515,35.0,6590000,2,3,1
313759036,37.5,14990000,8,9,2
313759095,51.9,21200000,11,12,2
313766758,32.3,8540000,16,17,1
313774631,52.3,12700000,9,9,2
313775061,49.5,52500000,3,6,2
313778473,88.4,30950000,6,17,3
313785034,75.5,23990000,12,12,3
313791651,43.7,8300000,11,14,1
313792061,50.9,8100000,3,3,2
313794918,38.0,13300000,10,17,1
313796162,50.8,15200000,10,17,2
313796810,33.9,7900000,5,12,1
313798055,66.6,31302000,2,6,1
313798800,47.4,22990000,11,21,2
313805818,52.4,12600000,1,12,2
313812310,42.0,17800000,7,25,2
313817231,54.0,20000000,1,9,3
313821017,63.9,35500000,2,9,3
313833367,57.14,93000000,2,9,2
313841030,57.0,34000000,23,36,2
313856307,38.0,36800000,14,26,1
313861778,59.4,21500000,5,22,2
313868361,46.0,24990000,7,25,1
313868365,85.6,52000000,3,37,3
313870813,80.5,27600000,12,17,3
313871103,47.0,18500000,3,6,3
313877521,33.2,8499000,6,9,1
313881272,70.6,91000000,2,6,2
313896920,20.0,6799999,3,5,1
313904686,76.0,37000000,6,8,3
313915112,60.0,15900000,9,9,3
313919020,35.3,7850000,3,4,1
313920515,72.6,22100000,5,5,3
313922914,78.0,25000000,7,22,3
313925597,50.8,13300000,5,9,3
313926087,34.0,9000000,3,12,1
313926205,88.0,90000000,13,34,3
313926928,65.0,29000000,17,53,2
313933519,75.0,35000000,12,14,3
313942680,61.0,31000000,10,20,2
313945749,70.0,50000000,12,13,2
313949312,35.0,15750000,10,21,1
313954129,51.1,16200000,1,5,2
313958092,60.0,19750000,8,17,2
313964453,32.7,8700000,4,9,1
313970330,32.6,9050000,7,9,1
313970623,74.9,43900000,5,13,3
313972453,34.4,9200000,12,12,1
313984874,82.6,55800000,15,43,3
313985043,53.0,11600000,5,14,2
313996442,42.1,9100000,15,17,1
314001225,44.0,10600000,5,9,2
314005889,61.5,13000000,8,12,3
314005996,52.0,28000000,3,16,2
314006329,68.0,13850000,7,8,3
314006911,16.3,5950000,3,6,1
314011317,39.0,22500000,20,22,1
314012155,37.6,5350000,5,12,-1
314012440,55.0,27000000,9,10,2
314016816,36.0,6500000,6,9,1
314019647,57.7,24500000,5,23,2
314030791,54.9,12290000,2,17,2
314037502,15.2,5500000,2,2,1
314038081,26.7,10800000,1,9,1
314038192,61.0,17498000,9,12,3
314038906,31.7,2640000,7,9,-1
314040279,53.2,17500000,11,17,2
314066620,64.0,34950000,6,20,2
314068086,65.0,38950000,12,53,3
314068401,70.0,30950000,13,17,2
314078600,34.5,8500000,13,27,1
314097212,37.2,5200000,4,4,1
314097528,90.0,60000000,2,5,3
314102202,34.7,16600000,6,29,1
314102206,46.0,17000000,19,33,2
314103917,45.0,8550000,3,3,1
314104410,30.1,9000000,3,5,1
314109046,92.0,55950000,12,23,2
314109932,39.5,7600000,4,4,1
314110468,43.0,15000000,5,5,2
314111624,98.2,58500000,5,18,3
314115343,93.4,23490000,5,5,3
314119669,46.2,33000001,31,42,2
314121949,31.6,8400000,4,17,1
314122186,38.0,8900000,4,12,1
314133589,75.2,48700000,3,12,2
314138274,75.9,72800000,3,9,3
314141270,32.7,8700000,1,9,1
314148039,71.99,30400000,3,31,2
314149346,40.0,12700000,3,14,2
314150370,65.2,16100000,4,14,3
314150502,74.0,72000000,8,11,2
314150845,81.6,44320000,10,22,2
314153626,46.0,14500000,6,12,2
314155074,53.0,13950000,13,23,2
314155209,47.9,20000000,20,21,1
314161159,32.4,8100000,4,9,1
314171750,32.3,9750000,1,9,1
314176482,74.5,45000000,7,16,2
314181508,48.4,29000000,13,21,1
314181510,47.0,23700000,46,52,1
314181511,76.42,31400000,11,11,2
314181512,38.64,18800000,29,31,1
314190257,83.3,41850000,14,21,3
314190423,60.0,18700000,22,22,2
314190570,47.0,21490000,10,12,2
314191536,55.4,19950000,10,25,2
314194751,93.6,70200000,14,14,3
314198799,99.2,57975500,2,18,3
314200769,58.0,22500000,12,17,2
314205722,29.4,11550000,5,9,1
314208076,83.2,64000000,14,25,3
314214380,66.1,77966246,4,7,2
314215206,78.58,63988000,11,12,2
314215681,71.4,84240145,5,7,2
314215966,32.0,17500000,22,25,1
314217814,37.0,11600000,1,16,1
314219308,44.5,17300000,5,14,2
314220403,49.0,29500000,17,28,2
314224246,66.5,31000000,21,38,2
314230831,40.0,12900000,15,16,1
314234509,35.0,12950000,13,19,1
314239183,58.0,28750000,7,25,2
314239362,45.2,23600000,8,24,2
314240087,73.0,61988700,5,14,3
314245968,96.2,32000000,12,33,3
314249158,40.3,8700000,8,19,1
314249521,53.5,16400000,8,16,2
314252582,96.0,83000000,2,12,3
314252852,71.0,14000000,2,3,3
314254039,38.0,13000000,1,12,2
314266779,35.0,31600000,21,21,1
314271165,57.0,29600000,6,9,3
314286109,41.1,14500000,14,22,1
314287577,88.6,77000000,28,41,3
314287939,40.0,6999000,2,3,1
314290246,56.0,26500000,20,31,3
314290681,44.9,14340000,4,9,2
314299531,38.0,10200000,7,14,1
314302603,60.0,14299000,3,9,3
314304114,61.5,55300000,2,8,2
314305753,65.5,33800000,9,12,3
314309689,35.0,10749000,3,12,1
314324223,44.6,9000000,2,9,1
314325384,32.1,10890000,2,9,1
314329961,57.0,30000000,3,29,2
314330451,78.6,27800000,10,21,3
314331919,64.4,19000000,12,16,3
314334128,50.6,22500000,2,12,2
314336553,36.8,9100000,5,18,1
314356422,57.5,22000000,5,5,2
314361343,58.0,36500000,28,41,2
314362092,46.0,11790000,1,9,2
314364576,82.0,24000000,12,18,3
314364643,40.0,39999999,9,14,1
314366250,78.3,21950000,11,16,3
314373271,30.0,8600000,8,18,1
314373314,70.0,16200000,1,5,3
314383482,82.0,45000000,10,21,2
314383871,63.0,25400000,20,20,2
314384210,60.0,37000000,5,30,3
314384483,70.2,25500000,8,16,3
314385616,53.5,16590000,8,16,2
314391064,38.0,19900000,7,9,2
314391878,57.0,13700000,13,18,3
314401734,38.0,8300000,15,17,1
314411947,84.2,44500000,5,23,3
314415264,34.7,8500000,3,9,1
314422270,66.0,41900000,13,40,2
314422944,41.0,10800000,8,18,2
314426476,90.0,17200000,10,14,3
314429231,34.0,8800000,2,9,1
314434050,38.3,8650000,2,10,1
314434351,78.9,91642952,4,6,2
314434410,36.1,11300000,9,17,1
314435256,97.6,22000000,16,16,3
314438930,45.1,12350000,4,9,2
314440365,86.0,35250000,8,10,3
314440965,35.0,8700000,9,9,1
314441826,60.9,43000000,17,28,2
314442967,95.5,79990000,30,85,2
314443815,95.0,87000000,17,53,3
314443961,69.0,53500000,8,14,3
314445606,36.0,14500000,8,15,1
314450071,57.1,37000000,5,6,2
314456935,70.0,52800000,10,17,2
314473073,69.7,83728243,4,6,1
314474523,68.5,86924544,5,6,1
314478735,42.0,15550000,10,16,2
314479318,72.5,16500000,2,14,3
314480838,69.7,90106007,5,6,1
314483091,76.1,19300000,2,5,3
314483553,80.9,28800000,12,14,3
314484539,71.0,82000000,3,21,2
314485282,34.0,9150000,8,9,1
314488055,40.9,13700000,5,5,2
314491810,87.3,55000000,4,14,3
314492955,32.5,9150000,5,25,1
314494511,71.0,31000000,7,10,3
314498214,31.8,9200000,8,9,1
314501791,65.9,34500000,9,24,3
314502123,65.9,34500000,9,24,2
314504728,47.7,22490000,3,10,2
314505509,33.0,3000000,4,9,-1
314507461,60.0,17500000,3,9,3
314508548,38.0,18300000,5,32,1
314512418,63.5,15750000,7,12,3
314517177,75.9,29500000,3,6,2
314529859,36.3,10500000,5,15,1
314535957,65.0,70000000,4,6,2
314536162,39.2,12000000,8,12,2
314538072,62.0,29800000,33,33,2
314538418,60.7,31500000,8,11,2
314539287,34.0,9990000,1,5,1
314542718,45.4,15700000,4,9,2
314547679,73.0,26000000,13,16,3
314548838,35.0,9200000,6,12,1
314554560,34.6,8999000,9,9,1
314556269,58.7,20990000,7,9,3
314557073,32.4,9490000,9,9,1
314561095,32.2,8200000,2,9,1
314561646,44.4,14999000,1,9,2
314563566,49.2,31000000,12,14,2
314566041,31.8,12600000,6,12,1
314576517,65.0,17499999,7,9,3
314578436,94.9,46900000,27,33,3
314580697,47.0,26300000,15,48,1
314586456,38.0,15200000,7,22,1
314588171,43.0,10950000,1,5,2
314594571,22.0,7300000,7,9,1
314605563,43.6,17600000,4,9,2
314610821,60.0,16800000,2,9,3
314617632,29.7,8800000,1,5,1
314620200,45.0,16500000,23,26,1
314628107,61.8,20500000,22,24,2
314628543,61.3,17700000,6,9,2
314629930,40.0,11400000,4,12,2
314629959,76.9,39999000,8,19,3
314634601,42.2,8499999,2,9,1
314636222,75.0,16900000,3,9,3
314639215,67.4,23700000,16,24,2
314643006,66.0,14300000,2,14,3
314645665,38.5,27800000,18,24,1
314645932,60.0,43000000,58,66,2
314646478,69.2,57000000,7,22,3
314655141,88.0,63000000,8,10,3
314672030,40.0,12700000,14,16,1
314692829,27.0,5990000,3,5,1
314695576,83.1,18500000,1,22,3
314699443,62.0,25990000,4,5,3
314701190,77.0,25500000,2,8,3
314701515,61.6,25050000,3,13,2
314702076,41.0,22600000,2,18,1
314702718,41.3,8900000,14,14,1
314716710,59.7,12500000,4,15,2
314717204,35.3,5600000,2,3,1
314721891,42.6,24000000,2,22,1
314723702,39.8,8500000,4,16,1
314724407,34.8,12690000,8,9,1
314730162,58.0,14600000,7,22,2
314730870,56.8,34900000,16,20,2
314730962,76.41,9000000,8,9,2
314733539,50.0,16900000,1,10,2
314739017,42.2,12000000,9,9,2
314739955,59.0,32340000,1,6,2
314740235,70.0,33000000,13,21,2
314740517,30.0,7290000,8,14,1
314742741,35.0,11850000,2,16,1
314746780,82.0,21199000,1,5,3
314747295,57.4,14600000,4,5,2
314748965,62.4,23230000,3,12,2
314748968,69.2,17500000,4,14,2
314748969,65.0,17500000,10,16,2
314748971,45.0,36900000,3,3,1
314748974,45.0,41400000,2,3,1
314749473,72.7,18300000,20,22,3
314749542,52.0,10900000,16,16,2
314750154,68.9,49950000,25,58,3
314756386,54.0,25800000,13,40,2
314761961,32.0,8500000,13,14,1
314763655,44.7,22900000,2,5,2
314772933,84.9,22900000,4,5,3
314773994,79.0,27730000,10,22,3
314774541,51.2,14300000,15,17,2
314779957,36.0,15500000,12,48,1
314780467,45.0,17000000,18,19,2
314784281,65.6,62999999,2,41,3
314785405,29.2,7999999,1,12,1
314787152,38.8,6500000,2,12,-1
314789753,32.0,18900000,2,9,1
314791001,33.0,12200000,1,10,1
314791156,38.0,11799999,15,17,1
314791922,53.0,37800000,9,9,2
314792037,62.0,32900000,12,38,2
314793342,32.6,8800000,3,9,1
314794773,77.8,18500000,6,14,3
314795707,70.0,40000000,9,9,3
314795864,60.2,25999000,14,26,2
314798458,79.6,31500000,11,25,2
314798459,50.3,32900000,4,32,1
314824898,41.0,16900000,11,16,1
314829521,29.8,6500000,5,5,-1
314832827,92.7,42500000,6,7,2
314833849,33.0,9500000,3,9,1
314834245,75.1,25500000,8,15,2
314834804,74.0,18500000,5,5,3
314839556,42.4,18500000,4,9,2
314840837,30.2,7200000,11,17,1
314843094,37.8,8500000,2,5,1
314844345,42.9,12000000,9,9,2
314844691,83.4,57900000,8,13,2
314845438,41.0,20999990,21,23,1
314845571,41.0,21500000,2,5,1
314846119,49.2,31000000,12,13,2
314846689,43.0,10850000,1,9,2
314846860,73.5,65000000,10,13,2
314847677,59.2,23000000,9,9,2
314848971,69.6,77500000,10,67,2
314849536,52.1,20490000,7,24,2
314851147,71.0,32500000,11,22,3
314851372,32.5,8900000,3,9,1
314860132,75.9,32333000,37,56,2
314875994,31.7,9000000,3,5,1
314876955,43.3,28900000,16,53,1
314887913,33.0,9200000,9,9,1
314888235,45.0,25700000,2,13,1
314889644,64.0,12450000,2,14,3
314895579,78.3,44400000,12,12,3
314896021,68.0,32400000,7,21,3
314896853,77.0,92400000,4,20,2
314897207,38.0,12800000,8,16,1
314897469,53.5,18750000,5,5,2
314902487,32.6,8400000,1,9,1
314904309,54.7,14490000,9,12,2
314905040,56.0,15280000,3,18,2
314905788,50.0,27500000,1,12,2
314906015,19.6,7100000,6,17,1
314906975,75.0,45000000,10,19,3
314912998,32.9,9000000,2,9,1
314924416,52.0,38000000,10,24,2
314926353,68.6,30000000,3,8,3
314927366,25.5,9000000,7,9,1
314929501,57.7,17000000,21,24,2
314932975,35.2,12300000,9,16,2
314933521,65.2,19300000,9,16,3
314940249,38.2,18400000,12,22,1
314940340,46.9,12599900,1,12,2
314940875,51.0,7649999,4,9,1
314942127,50.0,22000000,8,24,3
314942352,65.0,23000000,3,16,3
314942447,74.0,48000000,16,52,2
314944008,37.0,12000000,10,22,1
314945841,91.9,69000000,10,14,3
314947646,42.0,25500000,14,48,1
314947659,71.0,29800000,2,28,2
314948108,23.0,8000000,1,12,1
314949951,50.8,12800000,10,13,2
314950083,35.0,8100000,1,12,1
314950835,30.6,8500000,2,5,1
314951462,52.8,16500000,5,5,1
314952668,47.1,10699999,1,9,2
314957062,42.0,7999000,2,17,1
314957796,38.0,9200000,2,17,1
314971371,46.9,23150000,17,20,1
314971588,70.6,59000000,3,14,3
314974078,67.0,32999000,23,34,2
314975758,37.8,9000000,10,17,1
314978083,36.8,9150000,3,17,1
314979726,54.6,9700000,8,17,2
314981481,58.8,20500000,9,9,3
314982979,86.0,37100000,5,22,3
314993611,50.3,30500000,18,21,2
314993894,75.0,22500000,7,17,3
314994777,31.0,9490000,9,9,1
314995500,51.9,24500000,2,8,2
314999055,34.3,17500000,2,5,1
315000019,40.0,7000000,4,12,1
315000328,51.0,12500000,2,27,3
315003614,73.0,40850000,8,23,3
315007643,52.2,15500000,7,21,2
315009032,60.3,35000000,1,22,2
315011996,30.5,8950000,1,9,1
315020768,54.0,15990000,15,16,2
315022074,72.3,45000000,6,6,2
315023405,40.0,9000000,17,17,1
315025696,34.0,8100000,7,14,1
315027221,38.7,13500000,7,9,1
315034149,43.0,8250000,12,14,1
315034925,46.0,16500000,2,8,2
315036441,37.6,12000000,6,9,2
315038053,86.4,41000000,5,31,3
315039048,42.8,30490000,12,13,2
315041563,36.0,19950000,7,7,1
315042925,42.0,30490000,12,13,1
315044981,68.8,57500000,11,13,3
315045467,32.5,6500000,2,9,1
315045740,37.9,12500000,13,14,1
315049947,31.7,9150000,11,16,1
315052425,34.3,6300000,4,4,1
315052730,55.0,35000000,7,41,2
315052797,33.8,7900000,2,14,1
315055725,37.5,10900000,8,17,1
315057102,56.0,22000000,5,5,3
315059135,73.5,29000000,7,9,2
315059894,31.0,8490000,5,9,1
315061149,34.6,9100000,12,25,1
315062032,50.0,27000000,5,9,2
315063014,25.0,8000000,13,15,1
315065028,62.0,29800000,33,33,3
315076547,31.4,8500000,7,18,1
315076550,32.5,8950000,16,18,1
315076552,30.5,8400000,7,18,1
315076554,30.4,9000000,7,18,1
315076966,75.1,64490000,3,4,2
315077230,82.3,75839000,3,4,3
315079119,50.0,11700000,14,22,2
315084247,45.0,21000000,5,33,1
315086108,73.0,71500000,29,65,2
315086552,37.8,9200000,9,17,1
315090139,74.0,52000000,9,19,2
315090147,49.3,23500000,31,36,1
315094803,34.8,13000000,3,23,1
315097970,57.0,26000000,3,8,2
315099616,34.8,8750000,15,22,1
315100108,80.0,38900000,6,25,3
315101061,88.0,69990000,23,24,2
315101549,71.8,49900000,2,5,3
315101982,65.0,40500000,22,41,3
315104007,46.0,11200000,9,9,2
315105428,30.1,6400000,3,5,1
315106752,41.0,22500000,9,33,1
315110417,77.5,80000000,5,6,3
315111182,35.5,9000000,11,14,1
315116045,64.2,55900000,3,5,3
315117549,57.1,43900000,4,9,2
315127049,42.6,14250000,12,15,1
315129710,42.5,18000000,21,42,1
315131235,50.2,75000000,6,21,1
315138983,43.83,13750000,11,19,1
315139221,94.2,58000000,37,39,3
315139283,34.8,8900000,8,9,1
315141809,31.8,11800000,5,8,1
315142807,57.8,13400000,5,9,3
315148900,42.0,7490000,1,9,1
315149479,60.6,32000000,10,10,3
315150423,96.3,79000000,5,9,3
315151732,65.3,21500000,3,9,3
315153232,61.1,17800000,5,12,3
315154249,83.9,48500000,16,23,2
315160661,31.0,7200000,11,17,1
315163705,37.9,10800000,9,14,1
315163986,35.0,6750000,3,3,1
315165918,48.57,66960000,5,6,2
315165927,36.7,11900000,2,9,1
315168173,31.0,8150000,14,17,1
315176724,31.5,7990000,8,12,1
315177148,57.7,14300000,1,9,3
315179576,33.1,13000000,11,22,1
315186510,75.0,89000000,2,5,3
315187042,56.5,17300000,14,19,2
315187076,39.3,15600000,27,52,1
315188913,58.7,11300000,7,9,3
315191072,76.0,25000000,3,5,3
315191528,31.0,8600000,1,12,1
315191579,54.0,32307560,7,22,2
315192028,58.0,20290000,10,17,2
315192491,36.0,6800000,1,17,1
315192830,33.3,9200000,1,9,1
315196320,34.7,8800000,6,16,1
315196623,62.1,18650000,3,12,3
315198115,44.0,13950000,2,5,2
315200524,65.0,62000000,7,20,2
315203641,52.0,13800000,1,12,2
315203726,73.7,43000000,13,44,2
315205993,36.0,11700000,4,12,1
315207285,50.0,17450000,2,9,2
315209981,74.4,28490000,11,15,3
315213859,36.0,11190000,9,9,1
315215162,76.0,37900000,16,27,3
315217182,98.0,60500000,9,35,3
315219087,30.6,5300000,4,4,1
315221119,64.4,22600000,5,8,2
315221669,71.9,20500000,1,17,3
315222514,50.0,23990000,8,24,2
315223170,45.0,15800000,2,5,2
315223771,85.0,49500000,4,22,3
315233863,40.0,8800000,5,12,1
315236960,53.0,16950000,8,14,2
315238249,29.4,6100000,4,4,1
315241072,32.5,8799000,5,9,1
315244037,42.5,6450000,3,5,1
315244675,75.0,18700000,5,17,3
315244714,50.3,13750000,6,9,3
315246889,63.5,14400000,6,12,3
315247268,39.8,8488000,10,12,1
